"x"
"1" 3.24110133656826
"2" 3.12498642487137
"3" 2.92215730769939
"4" 2.16090591424955
"5" 2.95156286456908
"6" 3.23855481431145
"7" 0.359749852519629
"8" 2.49708402781914
"9" 2.68958731227632
"10" 1.75969422852966
"11" 2.38856502521206
"12" 2.13789195374232
"13" 2.41829646621739
"14" 3.13294201950762
"15" 3.14392489997931
"16" 2.88044403130658
"17" 2.56619105772554
"18" 2.84892005245899
"19" 2.92603446630515
"20" 3.21966264515713
"21" 2.82804742387599
"22" 3.08725749300211
"23" 1.67519775460155
"24" 3.14903716908704
"25" 2.53737524462413
"26" 3.22480896878187
"27" 2.64828426775102
"28" 2.45282847877091
"29" 2.68568711711588
"30" 2.32414872266654
