"x"
"1" 5.62824423843012
"2" 4.44951949930872
"3" 4.44957223100932
"4" 3.14633238467871
"5" 5.44958706865584
"6" 3.29913214469983
"7" 4.77163505451051
"8" 2.81416800254792
"9" 4.87427166939635
"10" 4.87310319599006
"11" 1.98991727354399
"12" 3.97981939386374
"13" 3.72278894700429
"14" 6.29263091846112
"15" 3.44663200348837
"16" 3.72278894627529
"17" 5.80152302799251
"18" 6.74805084700548
"19" 3.72278894887961
"20" 2.98487174162244
"21" 5.35799748830279
"22" 5.53967529336685
"23" 3.97982698924643
"24" 6.52431672384898
"25" 4.102312219834
"26" 4.58237827325402
"27" 5.16993730968395
"28" 3.58269426344381
"29" 3.44663511105579
"30" 6.29258568798544
