"x"
"1" 4.73349203224084
"2" 5.21483091408846
"3" 4.81232295631112
"4" 5.17767542579372
"5" 4.17208043007038
"6" 4.9391562341557
"7" 6.98932973884553
"8" 4.41629626001718
"9" 5.08597604711432
"10" 5.93487031385162
"11" 5.02685004210546
"12" 6.7744236954217
"13" 7.22747379590121
"14" 5.18552981851871
"15" 4.88964026898543
"16" 4.85324418109764
"17" 5.17587703624283
"18" 4.63273494108671
"19" 5.81986243612678
"20" 6.84762986736919
"21" 7.66988713585871
"22" 6.23982404877002
"23" 5.41968976234415
"24" 6.35022045004749
"25" 4.09523188743002
"26" 3.36665612227086
"27" 4.95630363829459
"28" 5.27677348938776
"29" 7.95726484699972
"30" 4.72187410489762
