"x"
"1" 9.4195674354563
"2" 8.64416708219495
"3" 6.64715317732619
"4" 10.7491643343777
"5" 11.8969050836073
"6" 10.7158750760656
"7" 8.92702505624914
"8" 9.94743592600255
"9" 14.1646734395382
"10" 9.56829455528128
"11" 11.3898760292151
"12" 11.0439376674477
"13" 14.2484114820503
"14" 9.84507574133655
"15" 12.5968286489034
"16" 9.87441303535369
"17" 9.95078010949215
"18" 11.5052127116293
"19" 9.90713523824335
"20" 11.9439215235306
"21" 10.5509424276015
"22" 9.61694092578752
"23" 8.32567832468299
"24" 10.1516087139724
"25" 8.36248723447219
"26" 7.85705544070092
"27" 9.11414982829824
"28" 10.9383290750762
"29" 9.73246759413476
"30" 10.1273966900685
