"x"
"1" 8.20573397923431
"2" 7.9305598792462
"3" 10.0000992398635
"4" 8.21417344067154
"5" 7.64241036973942
"6" 6.59618965777091
"7" 7.31004760861025
"8" 8.61658328941061
"9" 6.67426937980386
"10" 8.32919620868969
"11" 12.4203086922626
"12" 6.96116901129178
"13" 9.02730061161985
"14" 8.08302952189854
"15" 7.7804181679933
"16" 8.05995145881961
"17" 7.37878351210936
"18" 9.38629781717003
"19" 9.94920752480354
"20" 8.78483459664268
"21" 7.52072690260403
"22" 6.82103385582919
"23" 9.00054777716403
"24" 7.73068696277254
"25" 6.81311760830512
"26" 7.44564574739449
"27" 5.05828919652241
"28" 9.69703734965209
"29" 9.07574099993949
"30" 6.6756183143196
