"x"
"1" 16.8035410296336
"2" 205.53521637233
"3" 49.6135735044373
"4" 96.2298454707586
"5" 15.9650346634716
"6" 446.336157613527
"7" 18.3832415436182
"8" 72.4551936293165
"9" 364.160633107435
"10" 114.830106214806
"11" 918.480270292878
"12" 95.8066654984128
"13" 86.123918009984
"14" 28.4509377878863
"15" 19.0275342396884
"16" 102.368142133778
"17" 92.443868640734
"18" 18.2451015197829
"19" 212.01215700701
"20" 196.776988230993
"21" 537.95145001657
"22" 34.2111693215878
"23" 167.663106443291
"24" 19.4476698129941
"25" 78.6052499595421
"26" 15.4053754616199
"27" 150.191793142198
"28" 488.616157332917
"29" 81.0800283280094
"30" 72.595824024256
