3;10;20;30
1.94095305949125e-68;3.84097914162075e-83;7.79875477127224e-06;0.0487505836817454
5.43982057669966e-52;3.05452037137802e-27;0.223049874908983;0.350038578965441
4.71386063468384e-48;1.69911477209402e-39;0.258385120152788;0.161677334137485
1.06942196858243e-53;4.34696124725223e-16;0.132009190733204;2.79458596213812
5.57184234798842e-54;1.93228860359557e-15;1.04896373322949e-07;0.15248966836294
4.09048189468335e-52;9.84703231703492e-11;0.0361392978435864;0.00835070046423815
3.23520554449175e-81;1.1533288900599e-44;1.81893552542336e-05;8.99810739533217
2.43790091887018e-40;1.28032850453246e-20;4.323918056786e-05;0.133331481631817
5.36757249092268e-49;4.3738295007022e-40;0.13587898818249;0.401534807514797
1.49181027607334e-48;2.17589071361915e-14;0.0538865512114468;0.51077333806599
2.4030360980416e-49;7.62659399327101e-12;0.568265836513472;0.0408348066642349
7.21351627406453e-53;3.38119857406971e-27;0.00418216578611722;0.0272399727692463
2.17976470290181e-72;1.76932027531164e-43;2.66274237099151e-06;0.0565901908795251
1.20302825657851e-53;1.53486709513154e-24;6.29577616469623e-07;6.40837589861639
8.80862434731713e-66;1.82500724461916e-49;6.19272004421579e-13;1.2891138449203
1.54616711108308e-50;4.15567072701826e-22;0.0330297343559542;0.445603101619042
1.95703148014471e-47;1.96168118707275e-24;0.00651872347821957;1.74761835089522
8.23831565711697e-50;4.60278424568027e-45;9.24035286154165e-05;0.47534689055682
4.19791492780502e-48;3.63792793555292e-23;0.0397576966729443;3.86573057990117
1.0154394271306e-54;1.23363502668902e-09;0.342265701691796;3.40508411994823
1.87085928726301e-49;3.15086628984852e-05;0.000145036720583874;1.88300603434735
1.58785656055155e-48;1.04881322341064e-15;0.00121239541866235;0.453099233884996
2.77330691978555e-33;7.23496822639424e-45;0.0288941057921222;0.739175357390405
1.80257657799165e-47;8.85445175234994e-47;0.00460781834351582;2.32127074778868
3.93846841079815e-51;1.43652582129234e-41;7.42668995467557e-09;0.797812794776426
1.83351916629696e-50;1.04197105051186e-29;0.0203169738292193;2.35471137319759
1.77291880783881e-52;1.49158872044521e-12;0.544765027199734;0.643038468824315
1.09153125534813e-47;9.83202167285041e-45;7.12465963639609e-07;2.19827558095991
5.98895607192143e-156;2.55304506319674e-44;;
2.04555952441452e-56;1.39819104158028e-52;;
