1 0
2 0
3 0
4 2.984877
5 4.97479
6 6.964708
7 9.949586
8 12.93446
9 16.91427
10 31.83843
11 37.80818
12 34.82347
13 9.94958
14 15.91931
15 64.67194
16 43.77811
17 91.5354
18 63.67719
19 53.73109
20 67.66239
21 68.65277
22 65.6776
23 92.54577
24 87.67123
25 132.3413
26 218.0439
27 137.4754
28 97.56001
29 110.9766
30 90.17409
