dimensao,gbests
trinta,18.19838769118
trinta,0.836491591046004
trinta,14.303987697787
trinta,0.0966714794437744
trinta,0.0684692890757793
trinta,0.230114507596176
trinta,4.22991617159765
trinta,4.03861439919253
trinta,1.89092476265393
trinta,0.0878946117530824
trinta,0.186747682718843
trinta,0.130912628135682
trinta,0.544627487500163
trinta,0.0133800398334273
trinta,3.39368680127846
trinta,0.00198474530800112
trinta,2.54275944201765
trinta,0.317101718067569
trinta,0.122465604356359
trinta,6.66191028454091
trinta,7.14712804806
trinta,0.724554941510755
trinta,0.922911650220496
trinta,1.95432907717282
trinta,0.224522910804816
trinta,0.10250532426971
trinta,1.29823503057748
trinta,0.663570522514747
trinta,0.235334864361615
trinta,2.83355269766585
trinta,0.0166139415353588
trinta,0.262041236752568
trinta,0.0949579549084718
trinta,1.0038613917173
trinta,7.23759939264364
trinta,0.0466555166299568
trinta,11.7716217124259
trinta,0.848096854649017
trinta,0.359308802784745
trinta,0.702840587225142
trinta,5.13730137353358
trinta,0.591954375256033
trinta,0.432901293137106
trinta,0.479434974967308
trinta,0.438501509551454
trinta,0.0177704443255911
trinta,0.274489852484007
trinta,7.42325896920897
trinta,0.429479872209646
trinta,0.1093476518373
trinta,0.130822896519493
trinta,0.173995426486531
trinta,2.00836772921663
trinta,0.310252422369246
trinta,0.102782353297735
trinta,0.0469685457617319
trinta,1.74797513722499
trinta,0.95196001791062
trinta,0.131158541847672
trinta,3.91697661566453
trinta,0.340852410743699
trinta,0.889899292617188
trinta,3.97716134635369
trinta,0.793306001218369
trinta,5.23398797272696
trinta,0.575198509372802
trinta,0.470996721542864
trinta,13.1086312089643
trinta,0.355107059866429
trinta,0.031787718400283
trinta,0.248046785593488
trinta,0.946419858155529
trinta,0.312088514633307
trinta,0.165012178084112
trinta,4.67986784623013
trinta,18.9910244717483
trinta,1.02960688180592
trinta,0.0748101033938924
trinta,0.254370918452684
trinta,17.4862281228295
trinta,5.3718735691702
trinta,0.0766734448321523
trinta,0.486703955221856
trinta,0.229601481739119
trinta,1.11117387716323
trinta,0.886294547069757
trinta,3.19142293030577
trinta,5.35615197878477
trinta,0.20121206962579
trinta,1.5061052816598
trinta,0.0876235021836312
trinta,2.78109113759646
trinta,2.69130144442853
trinta,4.09683994401843
trinta,12.4276729194
trinta,2.46496178023463
trinta,5.71767300433001
trinta,0.104943626767246
trinta,0.119837844525094
trinta,1.12398333310815
trinta,3.79411458998584
trinta,0.0259493018231377
trinta,1.54803983540213
trinta,3.25994341078217
trinta,0.594941813660954
trinta,0.332231538601847
trinta,0.377679749895624
trinta,0.0310355413981659
trinta,0.305474702245387
trinta,1.08459956328742
trinta,4.1547581735771
trinta,0.0567771114126068
trinta,0.00127821126121454
trinta,5.77456539626923
trinta,2.78986793399782
trinta,1.06887477277768
trinta,0.435862321879855
trinta,1.79963059525887
trinta,3.06729780772966
trinta,0.0277729593063343
trinta,8.94210137685855
trinta,2.80365209447599
trinta,1.10291970235009
trinta,0.0567361343734573
trinta,0.6840254739865
trinta,0.0059607770464265
trinta,1.78773167003946
trinta,1.51064494901473
trinta,0.725935390535949
trinta,1.0094519691782
trinta,0.676547435616425
trinta,0.412875818704671
trinta,1.50122719304116
trinta,26.5612130093909
trinta,9.38655491803509
trinta,1.08500206115676
trinta,0.129359210812763
trinta,0.0302602327873783
trinta,0.0833704210144622
trinta,1.01078036249745
trinta,1.02043451177599
trinta,0.0727244268440016
trinta,14.6959400065172
trinta,0.129022448319735
trinta,2.67074365643392
trinta,0.0278386756615537
trinta,0.206420376719774
trinta,4.69979383554726
trinta,0.764136566501017
trinta,0.256256613259694
trinta,0.348906619277914
trinta,0.206574046128332
trinta,1.85245760709591
trinta,0.746932627696412
trinta,19.0589805382099
trinta,1.30267065009883
trinta,2.05448158485033
trinta,1.02638845272226
trinta,0.0175126297303957
trinta,0.00406681012467288
trinta,2.44906052291172
trinta,0.935333315450291
trinta,0.896181696545822
trinta,0.493905889938377
trinta,0.0303785229683331
trinta,0.92313465227418
trinta,0.0743712220971312
trinta,0.563594823442474
trinta,0.764788971929829
trinta,0.0206936282663669
