"x"
"1" 90.1740944809779
"2" 89.384582998561
"3" 78.0413384411175
"4" 124.914818082973
"5" 142.292014383677
"6" 115.41683937224
"7" 109.192914750742
"8" 102.283536456007
"9" 207.471001557785
"10" 106.038844257556
"11" 130.363574259196
"12" 149.692936392829
"13" 393.223922236811
"14" 97.9214615519269
"15" 237.640925724888
"16" 102.782623981149
"17" 99.5067144805924
"18" 186.580692431118
"19" 103.106936447835
"20" 156.44754849488
"21" 130.43047535874
"22" 134.377791988969
"23" 70.0328424450289
"24" 103.969653704034
"25" 83.4811311470824
"26" 73.1448556706462
"27" 84.9013934675667
"28" 120.558939234975
"29" 268.211783960078
"30" 119.999277958964
