"x"
"1" 67.662394323059
"2" 65.7738509451703
"3" 100.59465355387
"4" 68.1331561832337
"5" 58.7031082237675
"6" 44.808377645644
"7" 53.7319927021605
"8" 74.6217756315383
"9" 44.7872774353991
"10" 70.0575640225874
"11" 303.473900750644
"12" 109.885051146328
"13" 82.5845252839527
"14" 65.6670712370844
"15" 61.1831833055054
"16" 160.059855050012
"17" 54.7226472928734
"18" 88.5535662954028
"19" 99.4951274365963
"20" 78.580449988947
"21" 57.7290011062982
"22" 46.9884348291204
"23" 82.2820236949361
"24" 62.0239330693709
"25" 47.627752518452
"26" 55.7181848505765
"27" 26.9347558612054
"28" 121.268019578734
"29" 108.239510791689
"30" 44.7845369685364
