"x"
"1" 31.8384312963762
"2" 19.8991474640528
"3" 19.8991407938751
"4" 9.94958553315504
"5" 29.8487010924554
"6" 10.9482982306824
"7" 22.8840129273359
"8" 7.95967245674635
"9" 23.8789921811437
"10" 23.8856593011129
"11" 3.97983622837317
"12" 15.9193146411401
"13" 13.929416723668
"14" 39.7982359736052
"15" 11.939498609482
"16" 13.9294167236679
"17" 33.828512086295
"18" 45.7678227855107
"19" 13.9294167236679
"20" 8.95462648456393
"21" 28.8537622320765
"22" 30.8436753084441
"23" 15.9193298000355
"24" 42.7830321751302
"25" 16.9142888571288
"26" 21.6659314493141
"27" 26.86384411789
"28" 13.0635254740977
"29" 11.9395036473371
"30" 39.7980936774844
